14450,3175010005
14420,3175020001
14410,3175020002
14430,3175020003
14350,3175030001
14360,3175030002
14340,3175030003
14370,3175030004
14330,3175030005
14320,3175030006
14310,3175030007
14230,3175040001
14260,3175040002
14260,3175040003
14270,3175040004
14230,3175040005
14210,3175040006
14240,3175050001
14240,3175050002
14250,3175050003
14140,3175060001
14140,3175060002
14150,3175060003
14120,3175060004
14130,3175060005
14130,3175060006
14110,3175060007
15411,3674040007
15411,3674040003
15414,3674040006
15414,3674040002
15414,3674040005
15413,3674040001
15413,3674040004
15412,3674050001
15419,3674050004
15419,3674050003
15412,3674050002
15412,3674050005
15412,3674050006
15415,3674030007
15418,3674030002
15415,3674030006
15417,3674030001
15417,3674030008
15416,3674030003
15418,3674030005
15418,3674030004
15223,3674060010
15222,3674060011
15228,3674060009
15227,3674060008
15224,3674060005
15221,3674060001
15220,3674060004
15226,3674060006
15226,3674060007
15225,3674060003
15229,3674060002
15310,3674020018
15310,3674020009
15310,3674020020
15321,3674020012
15321,3674020019
15322,3674020013
15318,3674020010
15310,3674020011
15311,3674020021
15323,3674070006
15320,3674070007
15324,3674070003
15320,3674070002
15325,3674070001
15326,3674070004
15326,3674070005
15315,3674010007
15315,3674010008
15313,3674010006
15312,3674010005
15314,3674010001
15314,3674010003
42426,3672040001
42423,3672040005
42427,3672040002
42424,3672040003
42425,3672040004
42422,3672040006
42419,3672030001
42417,3672030003
42415,3672030005
42418,3672030002
42416,3672030004
42441,3672011012
42444,3672011007
42442,3672011010
42442,3672011008
42443,3672011011
42441,3672011009
42443,3672011006
42441,3672010001
42447,3672010005
42446,3672010006
42445,3672010004
42446,3672010007
42445,3672010003
42438,3672022010
42436,3672022008
42436,3672022007
42436,3672022009
42413,3672031005
42411,3672031002
42414,3672031003
42412,3672031004
42416,3672031001
42431,3672020012
42438,3672020013
42439,3672020014
42438,3672020011
42433,3672021003
42434,3672021002
42437,3672021006
42437,3672021004
42431,3672021001
42437,3672021005
42356,3602150001
42357,3602170005
42357,3602170014
42312,3602181004
42363,3602091005
42372,3602121001
42353,3602160006
42355,3602070013
42352,3602121004
42352,3602160005
42392,3602021009
42393,3602030001
42393,3602030014
42396,3602011002
42355,3602060010
42381,3602190013
42372,3602120009
42372,3602120018
42362,3602100008
42357,3602170008
42355,3602060002
42354,3602080008
42357,3602170011
42363,3602090007
42391,3602010008
42354,3602080004
42381,3602190022
42371,3602130004
42381,3602191002
42363,3602091008
42352,3602160011
42354,3602080006
42395,3602050006
42357,3602170004
42363,3602091010
42392,3602020020
42393,3602031002
42355,3602060007
42394,3602040001
42395,3602050005
42352,3602160003
42395,3602051002
42362,3602100003
42381,3602191005
42354,3602080005
42381,3602191009
42355,3602060015
42393,3602030003
42395,3602051006
42354,3602080009
42356,3602150009
42356,3602150005
42394,3602040018
42392,3602021002
42394,3602040023
42395,3602050008
42395,3602050003
42393,3602031004
42317,3602180008
42316,3602180010
42395,3602051004
42394,3602040016
42393,3602031003
42364,3602110015
42395,3602050012
42353,3602070004
42395,3602051003
42311,3602181007
42395,3602051007
42393,3602031007
42396,3602011007
42394,3602040009
42356,3602150007
42372,3602121002
42391,3602010004
42312,3602181003
42381,3602190019
42396,3602011003
42381,3602191007
42318,3602111001
42355,3602060005
42353,3602070003
42393,3602031001
42393,3602030012
42392,3602020009
42312,3602180021
42354,3602080002
42361,3602140005
42363,3602090010
42395,3602050009
42357,3602170012
42364,3602110011
42353,3602070005
42395,3602050002
42372,3602120006
42392,3602021003
42396,3602011011
42396,3602011004
42313,3602010009
42381,3602191008
42393,3602031009
42363,3602091002
42318,3602111002
42355,3602060016
42354,3602080007
42355,3602060012
42357,3602170006
42396,3602011009
42362,3602100002
42362,3602100012
42394,3602040003
42393,3602030015
42392,3602021005
42312,3602180013
42394,3602040019
42394,3602040015
42394,3602040022
42394,3602040002
42394,3602040011
42318,3602111005
42371,3602130015
42381,3602190017
42381,3602191004
42356,3602150008
42393,3602030013
42353,3602070008
42363,3602091001
42372,3602120014
42364,3602110021
42372,3602120007
42393,3602140014
42361,3602031008
42381,3602190014
42353,3602070006
42361,3602140002
42392,3602020010
42354,3602080010
42393,3602031010
42354,3602080014
42355,3602060013
42394,3602040020
42381,3602191001
42318,3602111009
42363,3602090008
42372,3602120020
42372,3602120013
42394,3602040013
42392,3602020018
42361,3602140011
42352,3602160009
42364,3602110018
42355,3602060009
42362,3602100011
42392,3602020007
42315,3602180016
42361,3602140008
42372,3602120016
42361,3602140013
42318,3602170007
42318,3602170015
42318,3602170002
42363,3602091004
42355,3602060017
42391,3602010011
42363,3602090009
42312,3602181001
42395,3602050007
42362,3602100001
42395,3602050010
42364,3602110010
42392,3602021008
42363,3602091003
42396,3602011013
42363,3602091009
42361,3602140006
42363,3602090014
42354,3602080003
42391,3602010012
42355,3602060001
42355,3602060011
42355,3602060020
42396,3602011008
42355,3602060006
42312,3602180015
42394,3602040004
42394,3602040005
42353,3602070012
42355,3602060008
42355,3602060018
42362,3602100005
42392,3602021006
42372,3602121003
42381,3602191010
42355,3602060004
42372,3602121006
42372,3602121005
42393,3602031006
42364,3602110013
42362,3602100004
42355,3602060003
42372,3602120011
42381,3602190009
42381,3602190023
42318,3602111004
42357,3602170009
42372,3602120008
42391,3602010013
42391,3602010007
42371,3602130001
42361,3602140007
42361,3602140009
42371,3602130013
42353,3602070009
42361,3602140010
42362,3602100009
42381,3602191006
42357,3602170013
42361,3602140012
42363,3602090016
42395,3602050001
42353,3602070010
42392,3602020012
42363,3602090015
42361,3602140017
42394,3602040008
42392,3602021007
42381,3602190015
42312,3602180017
42371,3602130007
42364,3602110020
42396,3602011005
42311,3602180009
42314,3602180011
42356,3602150006
42395,3602051005
42364,3602110012
42356,3602150002
42312,3602180014
42363,3602091007
42319,3602180022
42362,3602100007
42394,3602040007
42312,3602180018
42381,3602190016
42352,3602160007
42391,3602010005
42371,3602130012
42371,3602130009
42393,3602030018
42357,3602170003
42392,3602020006
42392,3602021001
42356,3602150011
42363,3602090011
42363,3602091006
42353,3602070002
42396,3602011006
42371,3602130005
42396,3602011012
42357,3602170010
42353,3602070001
42381,3602190020
42381,3602190021
42363,3602090017
42393,3602031005
42356,3602150013
42393,3602030016
42372,3602120019
42312,3602181002
42364,3602110017
42352,3602160004
42312,3602180012
42395,3602051001
42392,3602021004
42353,3602070007
42391,3602010010
42312,3602180007
42313,3602180019
42371,3602130002
42371,3602130011
42391,3602010025
42381,3602190012
42361,3602140016
42312,3602181005
42361,3602140015
42362,3602100006
42361,3602140001
42393,3602030002
42393,3602030017
42381,3602191003
42352,3602160010
42391,3602010024
42394,3602040017
42315,3602111006
42381,3602190018
42392,3602020017
42371,3602160012
42352,3602160012
42364,3602110014
42372,3602120017
42394,3602040014
42392,3602020011
42318,3602111007
42392,3602020008
42361,3602140003
42356,3602150012
42356,3602150003
42392,3602020019
42371,3602130010
42318,3602111008
42318,3602111003
42391,3602010023
42312,3602180020
42371,3602130008
42312,3602181006
42394,3602040010
42364,3602110016
42354,3602080011
42391,3602010006
42352,3602160008
42371,3602130003
42352,3602160001
42318,3602111010
42372,3602120015
42395,3602050011
42396,3602011010
42391,3602010014
42356,3602150010
42393,3602030011
42372,3602120010
42356,3602150004
42355,3602060014
42361,3602140004
42357,3602170001
42381,3602190008
42354,3602080012
42364,3602110019
42355,3602060019
42396,3602011001
42395,3602051008
42362,3602100010
42394,3602040021
42394,3602040012
42352,3602160002
15610,3603130001
15610,3603130002
15610,3603130007
15610,3603130009
15610,3603130006
15610,3603130010
15610,3603130008
15610,3603030006
15610,3603130004
15610,3603130005
15710,3603030011
15710,3603030016
15710,3603030015
15710,3603030002
15710,3603030003
15710,3603030009
15710,3603030008
15710,3603030012
15710,3603030014
15710,3603030013
15710,3603132002
15710,3603030010
15710,3603030004
15710,3603130004
15344,3603081006
15341,3603081001
15342,3603081005
15340,3603081002
15345,3603081004
15343,3603081003
15730,3603010012
15730,3603010015
15730,3603010009
15730,3603060002
15730,3603010014
15730,3603010013
15730,3603010008
15730,3603010017
15730,3603010016
15730,3603010010
15730,3603010011
42277,3601071001
42277,3601071006
42277,3601071009
42277,3601071008
42277,3601071005
42277,3601071010
42277,3601071002
42277,3601071004
42277,3601071007
42252,3601170007
42252,3601170009
42252,3601170013
42252,3601170011
42252,3601170004
42252,3601170010
42252,3601170012
42252,3601170005
42252,3601170014
42252,3601170008
42252,3601170015
42274,3601090006
42274,3601090005
42274,3601090009
42274,3601090003
42274,3601090007
42274,3601090004
42274,3601090008
42274,3601060010
42274,3601090002
42251,3601190023
42251,3601190024
42251,3601190026
42251,3601190020
42251,3601190017
42251,3601190025
42251,3601141001
42251,3601190021
42251,3601190019
42251,3601190018
42251,3601190027
42251,3601190022
42264,3601121001
42264,3601121002
42264,3601121005
42264,3601121008
42264,3601121006
42264,3601121010
42264,3601030016
42264,3601121007
42264,3601121004
42264,3601121003
42264,3601121009
42285,3601030019
42285,3601030015
42285,3601030020
42285,3601030013
42285,3601030017
42285,3601030011
42285,3601030021
42285,3601030012
42285,3601030016
42285,3601121007
42285,3601031004
42285,3601031009
42285,3601031003
42285,3601031007
42285,3601031008
42285,3601031005
42285,3601031006
42285,3601031010
42285,3601031002
42285,3601031001
42282,3601050007
42282,3601050009
42282,3601050006
42282,3601050001
42282,3601050004
42282,3601050002
42282,3601050010
42282,3601150006
42282,3601050005
42282,3601050003
42271,3601131005
42271,3601131010
42271,3601131009
42271,3601131003
42271,3601131004
42271,3601112002
42271,3601131001
42271,3601131006
42271,3601060008
42271,3601131007
42271,3601172008
42271,3601131008
42271,3601131002
42286,3601040008
42286,3601040007
42286,3601040014
42286,3601040009
42286,3601040010
42286,3601040006
42286,3601040005
42286,3601040004
42286,3601040012
42286,3601172007
42286,3601040011
42286,3601040003
42286,3601040002
42286,3601040001
42286,3601040013
42284,3601020005
42284,3601020002
42284,3601020007
42284,3601020008
42284,3601020009
42284,3601020013
42284,3601020010
42284,3601020006
42284,3601020001
42284,3601020011
42284,3601020003
42284,3601020012
42271,3601160009
42271,3601160008
42271,3601160020
42271,3601160026
42271,3601160024
42271,3601160011
42271,3601160023
42271,3601160021
42271,3601160019
42271,3601160022
42271,3601160025
42272,3601161002
42272,3601161003
42272,3601161007
42272,3601161005
42272,3601161008
42272,3601161004
42272,3601161001
42272,3601161006
42272,3601101002
42272,3601161009
42272,3601161010
42273,3601101004
42273,3601101008
42273,3601101005
42273,3601101003
42273,3601101007
42273,3601101006
42273,3601101009
42273,3601101002
42273,3601161009
42273,3601101001
42263,3601130020
42263,3601130018
42263,3601130013
42263,3601130011
42263,3601130014
42263,3601130008
42263,3601130007
42263,3601130016
42263,3601130019
42263,3601130012
42263,3601130009
42263,3601130015
42263,3601140010
42263,3601171007
42263,3601130010
42253,3601171009
42253,3601171002
42253,3601171001
42253,3601171010
42253,3601171008
42253,3601150013
42253,3601171003
42253,3601171006
42253,3601171005
42253,3601130015
42253,3601140010
42253,3601171007
42253,3601141003
42253,3601171004
42251,3601191007
42213,3601191008
42251,3601191005
42251,3601191006
42251,3601192002
42251,3601192009
42251,3601192003
42251,3601192007
42251,3601192004
42251,3601192005
42251,3601192008
42251,3601192010
42251,3601192011
42251,3601192006
42251,3601192001
42251,3601192012
42264,3601120003
42264,3601120010
42264,3601120004
42264,3601120007
42264,3601120008
42264,3601120002
42264,3601120001
42264,3601120009
42264,3601120005
42214,3601181005
42211,3601181002
42215,3601181004
42216,3601181003
42217,3601181001
42261,3601150002
42261,3601150008
42261,3601150014
42261,3601150012
42261,3601150010
42261,3601150004
42261,3601150013
42261,3601171003
42261,3601150005
42261,3601150003
42261,3601150001
42261,3601150011
42261,3601150015
42261,3601150009
42261,3601050010
42261,3601150006
42261,3601150007
42271,3601172001
42271,3601172005
42271,3601172006
42271,3601060008
42271,3601131007
42271,3601172008
42271,3601172002
42271,3601172004
42271,3601040012
42271,3601172007
42271,3601172003
42262,3601140003
42262,3601140007
42262,3601140015
42262,3601140016
42262,3601140006
42262,3601140008
42262,3601140009
42262,3601140013
42262,3601140017
42262,3601140014
42262,3601130015
42262,3601140010
42262,3601171007
42262,3601140004
42276,3601070019
42276,3601070008
42276,3601070005
42276,3601070020
42277,3601070021
42276,3601070018
42276,3601070006
42276,3601070003
42276,3601070004
42265,3601110025
42265,3601110030
42265,3601110031
42265,3601110024
42265,3601110033
42265,3601110026
42265,3601110023
42265,3601110021
42265,3601110032
42265,3601110027
42265,3601110020
42265,3601110022
42265,3601110029
42219,3601180004
42212,3601180005
42218,3601180003
42211,3601180006
42281,3601060011
42281,3601060009
42281,3601060008
42281,3601131007
42281,3601172008
42281,3601060010
42281,3601090002
42281,3601060007
42281,3601060012
42265,3601111014
42265,3601111017
42265,3601111012
42265,3601111013
42265,3601111011
42265,3601111010
42265,3601111016
42265,3601111018
42265,3601111015
42265,3601111009
42275,3601080006
42213,3601080005
42275,3601080002
42275,3601080009
42275,3601080008
42213,3601080003
42275,3601080004
42275,3601080007
42275,3601080001
42273,3601141007
42262,3601141002
42273,3601141009
42253,3601141006
42262,3601141004
42262,3601141001
42262,3601190021
42273,3601141008
42263,3601141005
42262,3601141003
42262,3601171004
42273,3601100011
42273,3601100017
42273,3601100012
42273,3601100005
42273,3601100008
42273,3601100006
42273,3601100015
42273,3601100014
42273,3601100016
42273,3601100018
42273,3601100009
42273,3601100019
42273,3601100010
42273,3601100013
42276,3601072003
42276,3601072004
42276,3601072001
42276,3601072009
42276,3601072008
42276,3601072006
42276,3601072005
42276,3601072002
42276,3601072007
42281,3601061004
42281,3601061001
42281,3601061001
42281,3601061003
42281,3601061005
42281,3601061007
42281,3601061006
42281,3601061002
42265,3601112008
42265,3601112010
42265,3601112002
42265,3601131001
42265,3601112006
42265,3601112005
42265,3601112003
42265,3601112001
42265,3601112007
42265,3601112004
42265,3601112009
42283,3601010005
42283,3601010002
42283,3601010003
42283,3601010001
42283,3601010006
42283,3601010004
42283,3601010007
15122,3671050001
15121,3671050002
15121,3671050006
15122,3671050005
15122,3671050003
15122,3671050004
15122,3671050007
15123,3671060002
15125,3671060004
15124,3671060003
15124,3671060006
15126,3671060005
15138,3671041001
15138,3671041003
15138,3671041002
15134,3671041006
15139,3671041004
15138,3671041005
15153,3671010001
15153,3671010016
15153,3671010013
15151,3671010002
15151,3671010014
15151,3671010015
15151,3671010003
15152,3671010012
15148,3671020012
15148,3671020014
15148,3671020013
15146,3671020015
15146,3671020016
15147,3671020018
15147,3671020017
15141,3671020019
15141,3671020021
15141,3671020020
15133,3671040011
15137,3671040003
15136,3671040002
15134,3671040010
15136,3671040001
15135,3671040012
15157,3671012002
15157,3671012001
15157,3671012005
15159,3671012006
15159,3671012007
15159,3671012003
15158,3671012004
15115,3671031002
15113,3671031010
15114,3671031005
15116,3671031006
15113,3671031015
15115,3671031001
15116,3671031003
15112,3671031018
15113,3671031012
15112,3671031014
15116,3671031004
15114,3671031008
15112,3671031013
15112,3671031017
15113,3671031016
15114,3671031009
15155,3671011003
15155,3671011007
15154,3671011006
15156,3671011004
15156,3671011008
15154,3671011005
15154,3671011002
15154,3671011001
15121,3671051006
15121,3671051002
15128,3671051007
15128,3671051004
15129,3671051005
15129,3671051001
15127,3671051003
15132,3671042003
15133,3671042002
15131,3671042001
15131,3671042005
15132,3671042004
15142,3671021007
15144,3671021004
15144,3671021005
15144,3671021006
15145,3671021003
15142,3671021008
15143,3671021009
15143,3671021011
15143,3671021010
15145,3671021001
15145,3671021002
15118,3671030018
15119,3671030014
15117,3671030015
15117,3671030016
15111,3671030005
15111,3671030004
15118,3671030017
15119,3671030006
42122,3673030004
42123,3673030005
42121,3673030001
42127,3673030007
42128,3673030008
42125,3673030002
42124,3673030003
42126,3673030006
42171,3673010010
42171,3673010004
42171,3673010005
42171,3673010011
42171,3673010001
42171,3673010002
42171,3673010009
42171,3673010006
42171,3673010007
42171,3673010003
42191,3673060008
42191,3673060007
42191,3673060001
42191,3673060011
42191,3673060010
42191,3673060012
42191,3673060002
42191,3673060009
42191,3673060003
42191,3673060006
42111,3673040007
42117,3673040002
42114,3673040014
42116,3673040012
42112,3673040005
42115,3673040011
42113,3673040006
42116,3673040001
42116,3673040010
42118,3673040004
42119,3673040013
42111,3673040008
42162,3673050006
42162,3673050008
42162,3673050005
42162,3673050004
42162,3673050011
42162,3673050003
42162,3673050007
42162,3673050002
42162,3673050010
42162,3673050001
42162,3673050012
42162,3673050009
42183,3673020002
42183,3673020007
42183,3673020008
42183,3673020005
42183,3673020014
42183,3673020003
42183,3673020010
42183,3673020006
42183,3673020011
42183,3673020004
42183,3673020013
42183,3673020012
42183,3673020009
42183,3673020001
42193,3604270023
42165,3604190003
42166,3604200001
42455,3604211006
42176,3604091007
42178,3604110009
42186,3604120006
42165,3604190014
42165,3604190013
42166,3604200005
42176,3604091001
42166,3604200008
42175,3604080010
42167,3604010012
42167,3604010002
42455,3604211007
42185,3604121006
42173,3604050001
42167,3604010014
42168,3604020008
42165,3604190011
42168,3604020009
42182,3604240015
42194,3604271009
42453,3604180003
42176,3604090006
42196,3604261001
42176,3604091006
42454,3604210001
42174,3604061007
42174,3604061006
42172,3604060023
42174,3604061008
42177,3604100002
42181,3604251008
42168,3604020002
42167,3604010004
42182,3604240008
42166,3604200006
42196,3604261003
42195,3604260008
42178,3604110007
42164,3604030009
42177,3604100003
42194,3604271002
42185,3604121009
42194,3604271011
42168,3604020003
42178,3604110004
42182,3604240011
42163,3604041002
42185,3604121003
42186,3604120001
42186,3604120014
42165,3604190005
42175,3604080001
42167,3604010009
42166,3604200003
42175,3604080005
42175,3604080017
42175,3604080007
42167,3604010001
42164,3604020007
42168,3604020013
42172,3604060010
42172,3604060017
42182,3604240001
42168,3604020006
42184,3604130013
42173,3604050008
42164,3604030010
42164,3604030011
42168,3604020004
42182,3604240002
42165,3604190002
42453,3604180010
42173,3604050011
42168,3604020014
42163,3604041007
42163,3604041007
42175,3604080002
42176,3604090002
42192,3604250011
42184,3604130004
42178,3604110006
42175,3604080009
42178,3604110002
42196,3604261005
42186,3604120011
42182,3604240006
42166,3604200012
42163,3604041001
42161,3604220005
42175,3604080012
42177,3604100001
42184,3604130010
42186,3604120007
42177,3604100009
42182,3604240004
42163,3604041005
42168,3604020015
42163,3604040002
42168,3604020012
42172,3604060016
42192,3604250009
42168,3604020011
42184,3604251001
42167,3604010011
42176,3604090008
42172,3604060019
42186,3604120010
42167,3604010005
42454,3604210004
42177,3604100008
42182,3604240016
42182,3604250013
42175,3604080003
42193,3604270016
42176,3604090004
42182,3604251010
42193,3604270024
42455,3604211004
42193,3604270012
42453,3604061005
42453,3604180011
42183,3604251005
42184,3604130011
42182,3604240005
42454,3604210006
42192,3604240016
42185,3604121002
42185,3604121001
42186,3604120005
42178,3604110001
42166,3604200007
42184,3604130001
42184,3604130014
42168,3604020010
42161,3604220001
42167,3604010007
42172,3604060022
42192,3604250010
42193,3604270021
42165,3604190012
42196,3604261008
42454,3604210005
42164,3604030004
42183,3604251004
42161,3604220011
42183,3604251003
42194,3604271007
42186,3604120002
42192,3604250007
42193,3604270018
42163,3604041006
42177,3604100006
42176,3604091005
42174,3604061004
42165,3604190001
42195,3604260010
42176,3604091002
42454,3604210002
42455,3604211003
42454,3604210007
42161,3604220002
42455,3604211008
42454,3604210011
42178,3604110010
42172,3604110010
42166,3604010013
42166,3604200009
42166,3604260015
42195,3604010013
42195,3604200009
42195,3604260015
42167,3604010013
42167,3604200009
42167,3604260015
42453,3604180004
42175,3604080015
42185,3604121004
42172,3604060015
42185,3604121005
42186,3604120003
42178,3604110003
42178,3604110005
42163,3604040001
42168,3604020001
42173,3604050012
42172,3604060013
42177,3604100004
42454,3604210009
42195,3604260009
42176,3604090001
42161,3604220009
42182,3604240010
42176,3604091003
42163,3604040004
42174,3604061009
42195,3604260014
42176,3604091004
42175,3604080014
42174,3604061003
42175,3604080008
42164,3604030012
42173,3604050003
42177,3604100007
42186,3604120004
42163,3604040007
42167,3604010003
42176,3604090011
42177,3604100005
42176,3604090010
42165,3604190008
42194,3604271010
42161,3604220010
42183,3604251006
42161,3604220003
42161,3604220013
42182,3604240017
42184,3604130003
42454,3604210010
42182,3604240009
42172,3604060009
42164,3604030005
42192,3604250001
42193,3604270014
42176,3604091008
42176,3604090005
42182,3604240003
42455,3604211001
42192,3604250008
42455,3604211009
42181,3604251007
42193,3604270025
42195,3604260012
42167,3604010008
42178,3604110008
42182,3604240013
42196,3604261004
42455,3604211005
42453,3604180008
42193,3604270011
42453,3604180009
42172,3604060018
42165,3604190007
42176,3604090007
42453,3604180005
42184,3604130008
42161,3604220006
42172,3604060014
42172,3604060021
42173,3604050004
42165,3604190006
42164,3604030003
42184,3604130002
42173,3604050013
42163,3604040006
42166,3604200010
42167,3604010010
42166,3604200002
42173,3604050007
42163,3604040005
42172,3604060012
42182,3604240012
42192,3604250012
42194,3604271008
42186,3604120009
42186,3604120013
42193,3604270017
42173,3604050014
42164,3604030006
42164,3604180007
42453,3604030006
42453,3604180007
42173,3604050005
42453,3604180006
42164,3604030008
42184,3604130007
42192,3604250015
42163,3604041004
42175,3604080004
42185,3604121007
42196,3604261007
42173,3604050009
42194,3604271006
42173,3604050010
42175,3604080006
42192,3604250002
42175,3604080016
42175,3604080013
42175,3604080011
42164,3604030007
42174,3604061002
42186,3604120008
42455,3604211002
42193,3604270019
42165,3604190004
42163,3604040008
42173,3604050006
42185,3604121008
42166,3604200011
42172,3604060011
42163,3604041003
42194,3604271001
42166,3604200004
42163,3604040003
42184,3604130012
42173,3604050002
42453,3604180002
42161,3604220014
42193,3604270022
42194,3604271004
42195,3604260011
42184,3604251002
42161,3604220007
42182,3604251009
42193,3604270010
42161,3604220008
42161,3604220004
42174,3604061001
42164,3604030002
42454,3604210008
42167,3604010006
42184,3604130006
42195,3604260013
42454,3604210003
42161,3604220012
42192,3604250014
42196,3604261006
42193,3604270020
42165,3604190009
42453,3604180001
42165,3604190010
42176,3604090003
